,file,speaker,dialog
1390,Ses02M_script01_1,Ses02M_script01_1_F019,I'm just saying
1391,Ses02M_script01_1,Ses02M_script01_1_M022,Sometimes you infuriate me you know that. Isn't it your business to if I tell dad and he throws a fit about it? You have such a talent for ignoring things.
1392,Ses02M_script01_1,Ses02M_script01_1_F020,I ignore what I got to ignore. The girl is Larry's girl.
1393,Ses02M_script01_1,Ses02M_script01_1_M023,She's not Larry's girl.
1394,Ses02M_script01_1,Ses02M_script01_1_F021,From father's point of you he isn't dead and you have no right to take his girl.
1395,Ses02M_script01_1,Ses02M_script01_1_F022,"You can go on from there if you know where to go but I don't know where to go, see I don't know. So what can I do for you?"
1396,Ses02M_script01_1,Ses02M_script01_1_M024,"I don't know why but every time I reach out for something that I really want, I have to pull back 'cause someone else will suffer. My whole bloody life, time after time after time."
1397,Ses02M_script01_1,Ses02M_script01_1_F023,You're a considerate fellow. There's nothing wrong with that.
1398,Ses02M_script01_1,Ses02M_script01_1_M025,To hell with that.
1399,Ses02M_script01_1,Ses02M_script01_1_F024,Have you asked Annie yet?
1400,Ses02M_script01_1,Ses02M_script01_1_M026,I wanted to get this settled first.
1401,Ses02M_script01_1,Ses02M_script01_1_F025,How do you know she'll marry you? Maybe she feels the same way your father does.
1402,Ses02M_script01_1,Ses02M_script01_1_M027,"Well, if she does then that's the end of it. From her letters I think she's forgotten him."
1403,Ses02M_script01_1,Ses02M_script01_1_M028,"I don't know, I'll find out. Then we'll trash it out with dad, right? Mom, don't avoid me."
1404,Ses02M_script01_1,Ses02M_script01_1_F026,"Trouble is you don't see enough women, you never did."
1405,Ses02M_script01_1,Ses02M_script01_1_M029,So what I'm not fast with women.
1406,Ses02M_script01_1,Ses02M_script01_1_F027,I just don't see why it has to be Annie.
1407,Ses02M_script01_1,Ses02M_script01_1_M030,Because it is.
1408,Ses02M_script01_1,Ses02M_script01_1_F028,That's a good answer but it doesn't answer anything. I mean you haven't seen her since you went away to war it's five years.
1409,Ses02M_script01_1,Ses02M_script01_1_M031,"I can't help it I know her best. I mean lived next door to her my whole life. These years when I think of a wife, I think of Annie."
1410,Ses02M_script01_1,Ses02M_script01_1_M032,"What do you want, a diagram?"
1411,Ses02M_script01_1,Ses02M_script01_1_F029,"I don't want a diagram. He thinks he's coming back. Chris, you marry this girl you're pronouncing him dead."
1412,Ses02M_script01_1,Ses02M_script01_1_F030,"Do you know what's going to happen to your father because I don't, see?"
1413,Ses02M_script01_1,Ses02M_script01_1_M033,All right. All right. Mom.
1414,Ses02M_script01_1,Ses02M_script01_1_F031,Just give it some more thought.
1415,Ses02M_script01_1,Ses02M_script01_1_M034,"I've given it three years of thought. I thought that if I waited, dad would forget about Larry and we could have a regular wedding and everything happy."
1416,Ses02M_script01_1,Ses02M_script01_1_M035,"If I can't do that here well, then I'll have to get out."
1417,Ses02M_script01_1,Ses02M_script01_1_F032,What the hell is this?
1418,Ses02M_script01_1,Ses02M_script01_1_M036,"I'll get out. I'll get married and go live some place else, maybe New York."
1419,Ses02M_script01_1,Ses02M_script01_1_F033,"What the hell is this, are you crazy?"
1420,Ses02M_script01_1,Ses02M_script01_1_M037,"I've been a good son too long a good sucker, I'm through with it."
1421,Ses02M_script01_1,Ses02M_script01_1_F034,What about the business? What is this?
1422,Ses02M_script01_1,Ses02M_script01_1_M038,The business? The business doesn't inspire me.
1423,Ses02M_script01_1,Ses02M_script01_1_F035,Must you be inspired?
1424,Ses02M_script01_1,Ses02M_script01_1_M039,"Yes, I like it and hour a day. If I'm going to grub for money all day long, at least in the evening I want it beautiful."
1425,Ses02M_script01_1,Ses02M_script01_1_M040,I want a family; I want kids; I want something I can give myself to. Annie is in the middle of that. Now where do I find it?
1426,Ses02M_script01_1,Ses02M_script01_1_F036,"Tell me, you'd leave the business?"
1427,Ses02M_script01_1,Ses02M_script01_1_M041,"Yes, on this I would."
1428,Ses02M_script01_1,Ses02M_script01_1_F037,"Well, you don't want to think like that."
1429,Ses02M_script01_1,Ses02M_script01_1_M042,Then help me stay here.
1430,Ses02M_script01_1,Ses02M_script01_1_F038,"All right. But you don't want to be thinking like that 'cause otherwise what did we work for, I mean the whole thing is for you, Chris, the whole shooting match is for you."
1431,Ses02M_script01_1,Ses02M_script01_1_M043,I know I know mom. All right. Just help me stay here.
1432,Ses02M_script01_1,Ses02M_script01_1_F039,Just don't go thinking that way.
1433,Ses02M_script01_1,Ses02M_script01_1_M044,"Well, I am thinking that way."
1434,Ses02M_script01_1,Ses02M_script01_1_F040,"I don't understand you, do I?"
1435,Ses02M_script01_1,Ses02M_script01_1_M045,"No, you don't. I'm a pretty tough guy."
1436,Ses02M_script01_1,Ses02M_script01_1_F041,"Yea, I can see that."
1437,Ses02M_script01_2,Ses02M_script01_2_F000,Why did he invite her here?
1438,Ses02M_script01_2,Ses02M_script01_2_M000,Why does that bother you?
1439,Ses02M_script01_2,Ses02M_script01_2_F001,She's been in New York three and half years why all of a sudden-
1440,Ses02M_script01_2,Ses02M_script01_2_M001,"Well, maybe he just wanted to see her again."
1441,Ses02M_script01_2,Ses02M_script01_2_F002,Nobody comes seven hundred miles just to see.
1442,Ses02M_script01_2,Ses02M_script01_2_M002,"What do you mean? He lived next door to the girl all his life, why wouldn't he want to see her again?"
1443,Ses02M_script01_2,Ses02M_script01_2_M003,"Don't look at me like that, he didn't tell me any more than he told you."
1444,Ses02M_script01_2,Ses02M_script01_2_F003,He's not going to marry her.
1445,Ses02M_script01_2,Ses02M_script01_2_M004,How do you know he's even thinking of it?
1446,Ses02M_script01_2,Ses02M_script01_2_F004,It's got that all about it.
1447,Ses02M_script01_2,Ses02M_script01_2_M005,"Well, so what?"
1448,Ses02M_script01_2,Ses02M_script01_2_F005,What's going on here Joe?
1449,Ses02M_script01_2,Ses02M_script01_2_M006,"All right. Now, listen kid-"
1450,Ses02M_script01_2,Ses02M_script01_2_F006,-She's not his girl Joe; she knows she's not.
1451,Ses02M_script01_2,Ses02M_script01_2_M007,You can't read her mind.
1452,Ses02M_script01_2,Ses02M_script01_2_F007,"Then why is she still single, I mean New York is full of men, why isn't she married? Probably a hundred people told her she's crazy but she's waited."
1453,Ses02M_script01_2,Ses02M_script01_2_M008,How do you know why she has waited?
1454,Ses02M_script01_2,Ses02M_script01_2_F008,"She knows what I know, that's why. She's faithful as a rock. In my worst moments I think of her waiting and I know again that I'm right."
1455,Ses02M_script01_2,Ses02M_script01_2_M009,"Look it's a nice day, what are we arguing for?"
1456,Ses02M_script01_2,Ses02M_script01_2_F009,"Nobody in this house dares take her faith away Joe. Strangers might, but not his father, not his brother."
1457,Ses02M_script01_2,Ses02M_script01_2_M010,What do you want me to do about it?
1458,Ses02M_script01_2,Ses02M_script01_2_F010,"I want you to act like he's coming back, both of you. Don't you think I haven't noticed since he invited her, I won't stand for any nonsense"
1459,Ses02M_script01_2,Ses02M_script01_2_M011,But Kate
1460,Ses02M_script01_2,Ses02M_script01_2_F011,"Because if he's not coming back, I'll kill myself. And laugh -- laugh at me but"
1461,Ses02M_script01_2,Ses02M_script01_2_F012,"why did that happen the very night she came back she sleeps in his room and suddenly his memorial breaks to pieces, just look at it, look."
1462,Ses02M_script01_2,Ses02M_script01_2_M012,Calm yourself.
1463,Ses02M_script01_2,Ses02M_script01_2_F013,I need you to believe with me; I can't stand all alone.
1464,Ses02M_script01_2,Ses02M_script01_2_M013,Calm yourself.
1465,Ses02M_script01_2,Ses02M_script01_2_F014,"Even last week there was a man who showed up in Detroit missing longer than Larry, you read it yourself."
1466,Ses02M_script01_2,Ses02M_script01_2_M014,All right. All right. Calm yourself.
1467,Ses02M_script01_2,Ses02M_script01_2_F015,Just you above all need to believe.
1468,Ses02M_script01_2,Ses02M_script01_2_M015,"Wait, why my above all?"
1469,Ses02M_script01_2,Ses02M_script01_2_F016,Don't stop believing.
1470,Ses02M_script01_2,Ses02M_script01_2_M016,"What does that mean, me above all?"
1471,Ses02M_script01_2,Ses02M_script01_2_M017,Look at you -- look at you shaking.
1472,Ses02M_script01_2,Ses02M_script01_2_F017,I can't help it.
1473,Ses02M_script01_2,Ses02M_script01_2_M018,"What have I got to hide? What the hell is the matter with you, Kate?"
1474,Ses02M_script01_3,Ses02M_script01_3_F000,You're the only one I know who loves his parents.
1475,Ses02M_script01_3,Ses02M_script01_3_M000,"I know, it went out of style, didn't it?"
1476,Ses02M_script01_3,Ses02M_script01_3_F001,It's all right. It's a good thing.
1477,Ses02M_script01_3,Ses02M_script01_3_F002,"You know, it's lovely here, the air is sweet."
1478,Ses02M_script01_3,Ses02M_script01_3_M001,You're not sorry you came?
1479,Ses02M_script01_3,Ses02M_script01_3_F003,"No, not sorry. But, um. But I'm not gonna stay."
1480,Ses02M_script01_3,Ses02M_script01_3_M002,Why?
1481,Ses02M_script01_3,Ses02M_script01_3_F004,"For one thing, your mother as much as told me to go."
1482,Ses02M_script01_3,Ses02M_script01_3_M003,Oh.
1483,Ses02M_script01_3,Ses02M_script01_3_F005,"You saw that. I mean and then, well, you've been kind of, um--"
1484,Ses02M_script01_3,Ses02M_script01_3_M004,What?
1485,Ses02M_script01_3,Ses02M_script01_3_F006,"Well, kind of embarrassed ever since I got here."
1486,Ses02M_script01_3,Ses02M_script01_3_M005,"The trouble is, I planned on sort of sneaking up on you on a period of a week or so. But they take it for granted that we're all set."
1487,Ses02M_script01_3,Ses02M_script01_3_F007,"I knew they would, your mother anyway."
1488,Ses02M_script01_3,Ses02M_script01_3_M006,How'd you know?
1489,Ses02M_script01_3,Ses02M_script01_3_F008,"Well, from her point of view, why else would I come?"
1490,Ses02M_script01_3,Ses02M_script01_3_M007,"Oh. Would you want to? I guess you know, this is why I asked you to come."
1491,Ses02M_script01_3,Ses02M_script01_3_F009,I guess this is why I came.
1492,Ses02M_script01_3,Ses02M_script01_3_M008,"Ann, I love you. I love you a great deal. I love you."
1493,Ses02M_script01_3,Ses02M_script01_3_M009,I have no imagination. That's all I know to tell you.
1494,Ses02M_script01_3,Ses02M_script01_3_M010,I'm embarrassing you and I didn't want to tell it to you here. I wanted some place we'd never been before. A place where we'd be brand new to each other.
1495,Ses02M_script01_3,Ses02M_script01_3_M011,"You feel wrong here, don't you? This yard, this chair. I want you to be ready for me. I don't want to have to win you away from anything."
1496,Ses02M_script01_3,Ses02M_script01_3_F010,"Oh, Chris, I've been ready for a long, long time."
1497,Ses02M_script01_3,Ses02M_script01_3_M012,And he's gone forever. You're sure?
1498,Ses02M_script01_3,Ses02M_script01_3_F011,I almost got married two years ago.
1499,Ses02M_script01_3,Ses02M_script01_3_M013,Why didn't you?
1500,Ses02M_script01_3,Ses02M_script01_3_F012,"Well, you started to write me"
1501,Ses02M_script01_3,Ses02M_script01_3_M014,You felt something that far back?
1502,Ses02M_script01_3,Ses02M_script01_3_F013,Every day since.
1503,Ses02M_script01_3,Ses02M_script01_3_M015,"Ann, why didn't you let me know?"
1504,Ses02M_script01_3,Ses02M_script01_3_F014,"Well, I was waiting for you. I mean, till then you never wrote and when you did, what did you say? I mean, you can sure be ambiguous sometimes, you know?"
1505,Ses02M_script01_3,Ses02M_script01_3_M016,"Give me a kiss, Anne. Give me a-"
1506,Ses02M_script01_3,Ses02M_script01_3_M017,"God, I kissed Annie. How long--how long I've been waiting to kiss you."
1507,Ses02M_script01_3,Ses02M_script01_3_F015,"I'll never forgive you. Why did you wait all these years? I mean, all I did was sit and wonder if I was crazy for thinking of you."
1508,Ses02M_script01_3,Ses02M_script01_3_M018,"Oh, Annie, we're gonna live now. I'm gonna make you so happy."
1509,Ses02M_script01_3,Ses02M_script01_3_F016,Not like that you're not.
1510,Ses02M_script01_3,Ses02M_script01_3_M019,I kissed you.
1511,Ses02M_script01_3,Ses02M_script01_3_F017,"Like Larry's brother. Do it like you, Chris. What is it?"
1512,Ses02M_script01_3,Ses02M_script01_3_M020,Let's drive someplace. I want to be alone with you.
1513,Ses02M_script01_3,Ses02M_script01_3_F018,"No. What is it, Chris. Your mother?"
1514,Ses02M_script01_3,Ses02M_script01_3_M021,No. Nothing like that.
1515,Ses02M_script01_3,Ses02M_script01_3_F019,"Well, what's wrong? I mean, even in your letters there was some--something ashamed."
1516,Ses02M_script01_3,Ses02M_script01_3_M022,"Yeah, I suppose I have been. But it's going from me."
1517,Ses02M_script01_3,Ses02M_script01_3_F020,You've gotta tell me.
1518,Ses02M_script01_3,Ses02M_script01_3_M023,I don't know how to start.
1519,Ses02M_script01_3,Ses02M_script01_3_F021,It wouldn't work this way.
1520,Ses02M_script01_3,Ses02M_script01_3_M024,"It's all mixed up with so many other things. You remember overseas, I was in charge of a company?"
1521,Ses02M_script01_3,Ses02M_script01_3_F022,"Yeah, sure."
1522,Ses02M_script01_3,Ses02M_script01_3_M025,"Well, I lost them."
1523,Ses02M_script01_3,Ses02M_script01_3_F023,How many?
1524,Ses02M_script01_3,Ses02M_script01_3_M026,Just about all.
1525,Ses02M_script01_3,Ses02M_script01_3_F024,gee.
1526,Ses02M_script01_3,Ses02M_script01_3_M027,It takes some time for a guy to toss that off. 'Cause they weren't just men.
1527,Ses02M_script01_3,Ses02M_script01_3_M028,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks. I put them in pocket. It's only a little thing, but those are the kind of guys I had."
1528,Ses02M_script01_3,Ses02M_script01_3_M029,"They didn't die, they killed themselves for each other. I mean that exactly. I mean, a little more selfish and they'd have been here today."
1529,Ses02M_script01_3,Ses02M_script01_3_M030,"I got this idea watching 'em go down. Everything was being destroyed, see, but it seemed that one new thing was made. A sort of responsibility. Man for man. You know what I mean?"
1530,Ses02M_script01_3,Ses02M_script01_3_M031,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him."
1531,Ses02M_script01_3,Ses02M_script01_3_M032,"Then I came back and it was incredible. There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident. I went to work with Dad and that rat race again."
1532,Ses02M_script01_3,Ses02M_script01_3_M033,"And I felt what you said, ashamed somehow 'cause nobody had changed at all. It seemed to make suckers out of a lot of guys. I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator."
1533,Ses02M_script01_3,Ses02M_script01_3_M034,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man. You've gotta be a little better because of it."
1534,Ses02M_script01_3,Ses02M_script01_3_M035,Otherwise all you have is really loot and there's blood on it. And I didn't want to take any of that. And I guess that included you.
1535,Ses02M_script01_3,Ses02M_script01_3_F025,Do you still feel that way?
1536,Ses02M_script01_3,Ses02M_script01_3_M036,I want you now Annie.
1537,Ses02M_script01_3,Ses02M_script01_3_F026,"'Cause you mustn't feel that way. Because you have a right to everything you have, Chris. Everything, you understand that? Me too."
1538,Ses02M_script01_3,Ses02M_script01_3_F027,"I mean, and your money, there's- there's nothing wrong with your money. I mean, your father put hundreds of planes in the air. A man should be paid for that."
1539,Ses02M_script01_3,Ses02M_script01_3_M037,I know Annie. I'm gonna make a fortune for you.
1540,Ses02M_script01_3,Ses02M_script01_3_F028,What'll I do with a fortune?
1541,Ses02M_script02_1,Ses02M_script02_1_M000,What time is it? They're supposed to run around midnight.
1542,Ses02M_script02_1,Ses02M_script02_1_M001,"God, this great, isn't it? Like look at the night we go here, it couldn't be better."
1543,Ses02M_script02_1,Ses02M_script02_1_M002,"I would have wanted to go a little further up the coast, get away from the lights and the people but I was afraid we'd miss it."
1544,Ses02M_script02_1,Ses02M_script02_1_M003,How you doing?
1545,Ses02M_script02_1,Ses02M_script02_1_F000,Fine.
1546,Ses02M_script02_1,Ses02M_script02_1_M004,"Is that -- is that, no? Was that just foam? I can't even tell."
1547,Ses02M_script02_1,Ses02M_script02_1_M005,"Although, I guess you can't tell it probably isn't them. Probably be unmistakable don't you think?"
1548,Ses02M_script02_1,Ses02M_script02_1_M006,How you doing? You know what I forgot? I forgot to bring my flashlight. How - how could I forget to bring my flashlight? How could I be so stupid?
1549,Ses02M_script02_1,Ses02M_script02_1_F001,What flashlight?
1550,Ses02M_script02_1,Ses02M_script02_1_M007,"You know the flashlight, the silver one, there is only one, isn't there?"
1551,Ses02M_script02_1,Ses02M_script02_1_F002,That's not your flashlight.
1552,Ses02M_script02_1,Ses02M_script02_1_M008,Who's is it?
1553,Ses02M_script02_1,Ses02M_script02_1_F003,It's ours; it's mine too.
1554,Ses02M_script02_1,Ses02M_script02_1_M009,"Oh well, sure, yes."
1555,Ses02M_script02_1,Ses02M_script02_1_F004,But you kept saying my flashlight as if somehow it's just yours. I mean how is it supposed to make me feel?
1556,Ses02M_script02_1,Ses02M_script02_1_M010,"No. No. Of course our flashlight yours and mine. Mi flashlight, es su flashlight, naturally."
1557,Ses02M_script02_1,Ses02M_script02_1_M011,How could we forget to bring it? I hope the moon stays out.
1558,Ses02M_script02_1,Ses02M_script02_1_M012,"I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember?"
1559,Ses02M_script02_1,Ses02M_script02_1_F005,Yea.
1560,Ses02M_script02_1,Ses02M_script02_1_M013,"You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?"
1561,Ses02M_script02_1,Ses02M_script02_1_M014,"Oh, a six-pack, that's, should've brought a -- a six-pack be just the ticket right now. How could I forget,"
1562,Ses02M_script02_1,Ses02M_script02_1_M015,"oh man. Like a kid, it's amazing I got out of the house with my fly zipped."
1563,Ses02M_script02_1,Ses02M_script02_1_M016,You think they can hear us talk or feel the vibrations in the sand when we move around?
1564,Ses02M_script02_1,Ses02M_script02_1_F006,I'm cold.
1565,Ses02M_script02_1,Ses02M_script02_1_M017,What you want my jacket?
1566,Ses02M_script02_1,Ses02M_script02_1_F007,It's after eleven. Let's just go home.
1567,Ses02M_script02_1,Ses02M_script02_1_M018,"Are you kidding, we'd miss it. We, we just got here. What's the point in coming down here if we just turn around and go home?"
1568,Ses02M_script02_1,Ses02M_script02_1_F008,There is no point in coming down here.
1569,Ses02M_script02_1,Ses02M_script02_1_M019,Right.
1570,Ses02M_script02_1,Ses02M_script02_1_F009,That's my point.
1571,Ses02M_script02_1,Ses02M_script02_1_M020,That's my point too.
1572,Ses02M_script02_1,Ses02M_script02_1_F010,So let's go.
1573,Ses02M_script02_1,Ses02M_script02_1_M021,No. No. That's not my point. The point is there is no point in coming down here if we just leave. Don't you want to see it?
1574,Ses02M_script02_1,Ses02M_script02_1_F011,Not particularly.
1575,Ses02M_script02_1,Ses02M_script02_1_M022,Why not?
1576,Ses02M_script02_1,Ses02M_script02_1_F012,"I don't, it's just stupid."
1577,Ses02M_script02_1,Ses02M_script02_1_M023,"Honey, this is a natural phenomenon. I mean it only happens once a year."
1578,Ses02M_script02_1,Ses02M_script02_1_M024,"Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this. We live forty minutes away it's too good to pass up."
1579,Ses02M_script02_1,Ses02M_script02_1_F013,"Pass up what? These little fish swim onto the beach flop around and swim away, and then they die."
1580,Ses02M_script02_1,Ses02M_script02_1_M025,"Yea, but that moment on the beach is the highlight of their little lives. I mean all that flopping is laying eggs or what do you, mating or spotting or something like that."
1581,Ses02M_script02_1,Ses02M_script02_1_M026,"This is a big night for these guys, life's last orgy."
1582,Ses02M_script02_1,Ses02M_script02_1_F014,What are you so excited about? I mean it's not a moon landing we're talking about here it's fish. It's a fish nobody even eats.
1583,Ses02M_script02_1,Ses02M_script02_1_M027,Yes they do.
1584,Ses02M_script02_1,Ses02M_script02_1_F015,Augie
1585,Ses02M_script02_1,Ses02M_script02_1_M028,"Okay. But it's fish that do something none of the other fish do. Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs"
1586,Ses02M_script02_1,Ses02M_script02_1_M029,"you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested."
1587,Ses02M_script02_1,Ses02M_script02_1_F016,I'm just not.
1588,Ses02M_script02_1,Ses02M_script02_1_M030,For real?
1589,Ses02M_script02_1,Ses02M_script02_1_F017,Yes.
1590,Ses02M_script02_1,Ses02M_script02_1_M031,I don't get it. The first time we came here you said it was the best night of your life.
1591,Ses02M_script02_1,Ses02M_script02_1_M032,"And then last year I remember specifically you were so excited that you stubbed your toe on the way pushing me out of the house, and you didn't even notice until we got in the car."
1592,Ses02M_script02_1,Ses02M_script02_1_F018,"Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions."
1593,Ses02M_script02_1,Ses02M_script02_1_M033,We weren't in a good spot.
1594,Ses02M_script02_1,Ses02M_script02_1_F019,We didn't see them the first time either.
1595,Ses02M_script02_1,Ses02M_script02_1_M034,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.
1596,Ses02M_script02_1,Ses02M_script02_1_M035,"There is that, oh no that's just seaweed, isn't it?"
1597,Ses02M_script02_1,Ses02M_script02_1_M036,"This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen."
1598,Ses02M_script02_1,Ses02M_script02_1_M037,"Out there somewhere there is this huge mass of silver fish headed this way,"
1599,Ses02M_script02_1,Ses02M_script02_1_M038,"they don't why, we don't know why. They didn't take a vote or anything; they didn't get a map or an invitation."
1600,Ses02M_script02_1,Ses02M_script02_1_M039,"Just all as one. This little time sensitive firecracker, instinctual firecracker in their body just went off and all as one they turned and formed a line as long the California coast and started swimming. They're swimming right now as if that's the only thing that matters."
1601,Ses02M_script02_1,Ses02M_script02_1_M040,"It's single mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them. They don't ask it a name or ask it a question,"
1602,Ses02M_script02_1,Ses02M_script02_1_M041,"they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death."
1603,Ses02M_script02_1,Ses02M_script02_1_M042,Look at me; I'm giving myself goose bumps all my hairs are popping up.
1604,Ses02M_script02_1,Ses02M_script02_1_F020,That's the wind.
1605,Ses02M_script02_1,Ses02M_script02_1_M043,"Well, so what do you think?"
1606,Ses02M_script02_1,Ses02M_script02_1_F021,About what?
1607,Ses02M_script02_1,Ses02M_script02_1_M044,What I was saying.
1608,Ses02M_script02_1,Ses02M_script02_1_F022,It's ridiculous.
1609,Ses02M_script02_2,Ses02M_script02_2_M000,So what do you think?
1610,Ses02M_script02_2,Ses02M_script02_2_F000,About what?
1611,Ses02M_script02_2,Ses02M_script02_2_M001,What I was saying.
1612,Ses02M_script02_2,Ses02M_script02_2_F001,It's ridiculous.
1613,Ses02M_script02_2,Ses02M_script02_2_M002,Certainly it's not. Slightly exaggerated scientific fact.
1614,Ses02M_script02_2,Ses02M_script02_2_F002,It's PR. Someone sold you a bill of goods that this wonderful event is going to take place on the beach.
1615,Ses02M_script02_2,Ses02M_script02_2_M003,"Well, I'm not the only one look at all these people."
1616,Ses02M_script02_2,Ses02M_script02_2_F003,"Yea, sure everyone was sold the same story. I mean it keeps us all excited, keeps us coming back for more, keeps us thinking that life is going to start any second now if we can just get in on the action and find the right spot."
1617,Ses02M_script02_2,Ses02M_script02_2_M004,Are we talking about the same thing?
1618,Ses02M_script02_2,Ses02M_script02_2_F004,I'm sorry but it's still just fish to me.
1619,Ses02M_script02_2,Ses02M_script02_2_M005,"Carla, can I ask you something? Don't take this wrong but are you having your period?"
1620,Ses02M_script02_2,Ses02M_script02_2_F005,Goddamn it Augie don't ask me that. I hate it when you ask me that. You always ask me that. It's insulting.
1621,Ses02M_script02_2,Ses02M_script02_2_M006,"Well, what's bugging you?"
1622,Ses02M_script02_2,Ses02M_script02_2_F006,We just have different ideas of what this evening is supposed to look like.
1623,Ses02M_script02_2,Ses02M_script02_2_M007,"There is nothing to it, we come here, the Grunion arrive, then do their little fish business, we go oh ah look, they go home, we go home."
1624,Ses02M_script02_2,Ses02M_script02_2_F007,For heavens sake we are not going to see the Grunions.
1625,Ses02M_script02_2,Ses02M_script02_2_M008,Why not?
1626,Ses02M_script02_2,Ses02M_script02_2_F008,"We never do, do we? I mean have we ever?"
1627,Ses02M_script02_2,Ses02M_script02_2_M009,We've missed them twice; that's not ever.
1628,Ses02M_script02_2,Ses02M_script02_2_F009,"Twice is every time we've tried, that's ever."
1629,Ses02M_script02_2,Ses02M_script02_2_M010,"Well, we'll see them this year."
1630,Ses02M_script02_2,Ses02M_script02_2_F010,"No we won't; it's pointless. It's like waiting up to see Santa Claus,"
1631,Ses02M_script02_2,Ses02M_script02_2_F011,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.
1632,Ses02M_script02_2,Ses02M_script02_2_M011,I thought you wanted to see them.
1633,Ses02M_script02_2,Ses02M_script02_2_F012,You don't understand anything I'm saying.
1634,Ses02M_script02_2,Ses02M_script02_2_M012,No of course not.
1635,Ses02M_script02_2,Ses02M_script02_2_F013,"I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is."
1636,Ses02M_script02_2,Ses02M_script02_2_M013,"It's just fish, I mean nothing to get traumatized over."
1637,Ses02M_script02_2,Ses02M_script02_2_F014,For heavens sake this isn't about fish.
1638,Ses02M_script02_2,Ses02M_script02_2_M014,All right. I've been trying to work this backwards but I cannot seem to pinpoint the moment that we took a turn for the worst.
1639,Ses02M_script02_2,Ses02M_script02_2_M015,"You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said"
1640,Ses02M_script02_2,Ses02M_script02_2_M016,"""the Grunion are running tonight,"" I said ""great, let's go, I feel lucky,"""
1641,Ses02M_script02_2,Ses02M_script02_2_M017,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-"
1642,Ses02M_script02_2,Ses02M_script02_2_F015,Do you remember the first time we came to see it? It was about four years ago right after we got married.
1643,Ses02M_script02_2,Ses02M_script02_2_F016,"We thought I was pregnant and we opened a bottle of champagne but no glasses, you asked me to dance, we kicked off our shoes and you popped the cork."
1644,Ses02M_script02_2,Ses02M_script02_2_F017,And when we were dancing you said the softest most intimate things to me right into my ears so I could feel them as much as hear them
1645,Ses02M_script02_2,Ses02M_script02_2_F018,"and I remember thinking that this is it you know. At last, at last I am as happy as I am supposed to be"
1646,Ses02M_script02_2,Ses02M_script02_2_M018,Wait a minute I've got it
1647,Ses02M_script02_2,Ses02M_script02_2_F019,"Just dancing barefoot in the sand, drinking champagne out of the bottle."
1648,Ses02M_script02_2,Ses02M_script02_2_M019,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?"
1649,Ses02M_script02_2,Ses02M_script02_2_M020,"Of course, I see it now; you want this to be like that other time, right? That's it, right?"
1650,Ses02M_script02_2,Ses02M_script02_2_F020,I'd rather not remember some things. I would rather not hope for some things.
1651,Ses02M_script02_2,Ses02M_script02_2_M021,"Yea. Okay, sure, no. I see. Listen, you want to dance?"
1652,Ses02M_script02_2,Ses02M_script02_2_F021,No.
1653,Ses02M_script02_2,Ses02M_script02_2_M022,You want to go get some champagne?
1654,Ses02M_script02_2,Ses02M_script02_2_F022,No.
1655,Ses02M_script02_2,Ses02M_script02_2_M023,Take off our shoes?
1656,Ses02M_script02_2,Ses02M_script02_2_F023,No.
1657,Ses02M_script02_2,Ses02M_script02_2_M024,"What, you want me to breathe in your ear?"
1658,Ses02M_script02_2,Ses02M_script02_2_F024,No.
1659,Ses02M_script02_2,Ses02M_script02_2_M025,Get married again?
1660,Ses02M_script02_2,Ses02M_script02_2_F025,No.
1661,Ses02M_script02_2,Ses02M_script02_2_M026,What? What? You want a divorce?
1662,Ses02M_script02_2,Ses02M_script02_2_F026,No.
1663,Ses02M_script02_2,Ses02M_script02_2_M027,A vacation?
1664,Ses02M_script02_2,Ses02M_script02_2_F027,No.
